frame,+0x00,+0x04,+0x08,+0x0C,+0x10,+0x14,+0x18,+0x1C,+0x20,+0x24,+0x28,+0x2C,+0x30,+0x34,+0x38,+0x3C,+0x40,+0x44,+0x48,+0x4C,+0x50,+0x54,+0x58,+0x5C,+0x60,+0x64,+0x68,+0x6C,+0x70,+0x74,+0x78,+0x7C,+0x80,+0x84,+0x88,+0x8C,+0x90,+0x94,+0x98,+0x9C,+0xA0,+0xA4,+0xA8,+0xAC,+0xB0,+0xB4,+0xB8,+0xBC,+0xC0,+0xC4,+0xC8,+0xCC,+0xD0,+0xD4,+0xD8,+0xDC,+0xE0,+0xE4,+0xE8,+0xEC,+0xF0,+0xF4,+0xF8,+0xFC,+0x100,+0x104,+0x108,+0x10C,+0x110,+0x114,+0x118,+0x11C,+0x120,+0x124,+0x128,+0x12C,+0x130,+0x134,+0x138,+0x13C,+0x140,+0x144,+0x148,+0x14C,+0x150,+0x154,+0x158,+0x15C,+0x160,+0x164,+0x168,+0x16C,+0x170,+0x174,+0x178,+0x17C,+0x180,+0x184,+0x188,+0x18C,+0x190,+0x194,+0x198,+0x19C,+0x1A0,+0x1A4,+0x1A8,+0x1AC,+0x1B0,+0x1B4,+0x1B8,+0x1BC,+0x1C0,+0x1C4,+0x1C8,+0x1CC,+0x1D0,+0x1D4,+0x1D8,+0x1DC,+0x1E0,+0x1E4,+0x1E8,+0x1EC,+0x1F0,+0x1F4,+0x1F8,+0x1FC,+0x200,+0x204,+0x208,+0x20C,+0x210,+0x214,+0x218,+0x21C,+0x220,+0x224,+0x228,+0x22C,+0x230,+0x234,+0x238,+0x23C,+0x240,+0x244,+0x248,+0x24C,+0x250,+0x254,+0x258,+0x25C,+0x260,+0x264
27,0x00800000,0x00000000,0x00000002,0x00000CE0,0x008566C4,0x00000000,0x00924B46,0x00000000,0x000041ED,0x00000000,0x00003DF8,0xFFFFFC47,0x000041ED,0x00004000,0x008573A0,0x00924AA0,0xFFFFF12F,0x00000000,0xFFD64B72,0x00000000,0xFFD50B72,0x00000000,0x0000075B,0x0000000D,0xFFFE78C5,0xFFFE78C5,0x000000B3,0x00000001,0x00000000,0x00000092,0x000000B3,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000051,0x0000007F,0x00000078,0x00000000,0x00000000,0x00000000,0x00000000,0x0604605C,0x11801180,0x00007687,0x00000000,0x00000000,0x00000003,0x000000FC,0x000000AB,0x00000000,0x00000000,0x00000000,0x00000000,0x00080994,0x00000420,0x00000000,0x00010000,0x00010000,0x00010000,0xFFFFFAA4,0x00000000,0x00000000,0x0430D111,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07FD468A,0x07A2B711,0x0000DFB9,0x00000000,0x00000000,0xFFFFFFE9,0x00000000,0x00000000,0x80008000,0x00000000,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000007,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFF324,0x000000A6,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x000041ED,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000056,0x00003FFF,0x00000000,0x000106C3
28,0x00800000,0x00000000,0x00000003,0x000011A7,0x00855522,0x00000000,0x00924C23,0x00000000,0x00004205,0x00000000,0x00003E08,0xFFFFFC3F,0x00004205,0x00004000,0x008566C4,0x00924B46,0xFFFFF0A7,0x00000000,0xFFD64AB2,0x00000000,0xFFD50AB2,0x00000000,0x000007B2,0x00000022,0xFFFF79F3,0xFFFF79F3,0x000000C7,0x00000001,0x00000000,0x0000009C,0x000000C7,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000055,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000001F8,0x00000000,0x0604605C,0x11801180,0x00007AC3,0x00000000,0x00000000,0x00000003,0x0000015A,0x000000FC,0x00000000,0x00000000,0x00000000,0x00000000,0x00080FCB,0x000004C7,0x00000000,0x00010000,0x00010000,0x0000F8D5,0x00000169,0x00000000,0x00000000,0x04FAF805,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C44B1C,0x07DBB318,0x0001873B,0x00000000,0x00000000,0xFFFFFFDC,0x00000000,0x00000000,0x80008000,0x0000000A,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000017,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFEE5E,0x000000DD,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004205,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000057,0x00003FFF,0x00000000,0x0000E5C7
29,0x00800000,0x00000000,0x00000003,0x000011A7,0x00855522,0x00000000,0x00924C23,0x00000000,0x00004205,0x00000000,0x00003E08,0xFFFFFC3F,0x00004205,0x00004000,0x008566C4,0x00924B46,0xFFFFF0A7,0x00000000,0xFFD64AB2,0x00000000,0xFFD50AB2,0x00000000,0x000007B2,0x00000022,0xFFFF79F3,0xFFFF79F3,0x000000C7,0x00000001,0x00000000,0x0000009C,0x000000C7,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000055,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000001F8,0x00000000,0x0604605C,0x11801180,0x00007AC3,0x00000000,0x00000000,0x00000003,0x0000015A,0x000000FC,0x00000000,0x00000000,0x00000000,0x00000000,0x00080FCB,0x000004C7,0x00000000,0x00010000,0x00010000,0x0000F8D5,0x00000169,0x00000000,0x00000000,0x04FAF805,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C44B1C,0x07DBB318,0x0001873B,0x00000000,0x00000000,0xFFFFFFDC,0x00000000,0x00000000,0x80008000,0x0000000A,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000017,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFEE5E,0x000000DD,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004205,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000057,0x00003FFF,0x00000000,0x0000E5C7
30,0x00800000,0x00000000,0x00000003,0x000011A7,0x00855522,0x00000000,0x00924C23,0x00000000,0x00004205,0x00000000,0x00003E08,0xFFFFFC3F,0x00004205,0x00004000,0x008566C4,0x00924B46,0xFFFFF0A7,0x00000000,0xFFD64AB2,0x00000000,0xFFD50AB2,0x00000000,0x000007B2,0x00000022,0xFFFF79F3,0xFFFF79F3,0x000000C7,0x00000001,0x00000000,0x0000009C,0x000000C7,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000055,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000001F8,0x00000000,0x0604605C,0x11801180,0x00007AC3,0x00000000,0x00000000,0x00000003,0x0000015A,0x000000FC,0x00000000,0x00000000,0x00000000,0x00000000,0x00080FCB,0x000004C7,0x00000000,0x00010000,0x00010000,0x0000F8D5,0x00000169,0x00000000,0x00000000,0x04FAF805,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x07C44B1C,0x07DBB318,0x0001873B,0x00000000,0x00000000,0xFFFFFFDC,0x00000000,0x00000000,0x80008000,0x0000000A,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000017,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFEE5E,0x000000DD,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004205,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000057,0x00003FFF,0x00000000,0x0000E5C7
31,0x00800000,0x00000000,0x00000004,0x00001888,0x00853CA1,0x00000000,0x00924D4D,0x00000000,0x0000420E,0x00000000,0x00003E10,0xFFFFFC3E,0x0000420E,0x00004000,0x00855522,0x00924C23,0xFFFFF063,0x00000000,0xFFD649B2,0x00000000,0xFFD4E008,0x00000000,0x000007E9,0x00000042,0x00005A16,0x00005A16,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000058,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000002B4,0x00000000,0x0604605C,0x11801180,0x00007CE1,0x00000000,0x00000000,0x00000003,0x000001E1,0x00000352,0x00000000,0x00000000,0x00000000,0x00000000,0x000816F6,0x000006E1,0x00000000,0x00010000,0x00010000,0x0000F629,0x00000415,0x00000000,0x00000000,0x0738946F,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078A6D9F,0x08159107,0x0000860D,0x00000000,0x00000000,0xFFFFFFCD,0x00000000,0x00000000,0x80008000,0x00000009,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000024,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE77F,0x0000012A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000420E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000058,0x00003FFF,0x00000000,0x0000A4EA
32,0x00800000,0x00000000,0x00000004,0x00001888,0x00853CA1,0x00000000,0x00924D4D,0x00000000,0x0000420E,0x00000000,0x00003E10,0xFFFFFC3E,0x0000420E,0x00004000,0x00855522,0x00924C23,0xFFFFF063,0x00000000,0xFFD649B2,0x00000000,0xFFD4E008,0x00000000,0x000007E9,0x00000042,0x00005A16,0x00005A16,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000058,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000002B4,0x00000000,0x0604605C,0x11801180,0x00007CE1,0x00000000,0x00000000,0x00000003,0x000001E1,0x00000352,0x00000000,0x00000000,0x00000000,0x00000000,0x000816F6,0x000006E1,0x00000000,0x00010000,0x00010000,0x0000F629,0x00000415,0x00000000,0x00000000,0x0738946F,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078A6D9F,0x08159107,0x0000860D,0x00000000,0x00000000,0xFFFFFFCD,0x00000000,0x00000000,0x80008000,0x00000009,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000024,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE77F,0x0000012A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000420E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000058,0x00003FFF,0x00000000,0x0000A4EA
33,0x00800000,0x00000000,0x00000004,0x00001888,0x00853CA1,0x00000000,0x00924D4D,0x00000000,0x0000420E,0x00000000,0x00003E10,0xFFFFFC3E,0x0000420E,0x00004000,0x00855522,0x00924C23,0xFFFFF063,0x00000000,0xFFD649B2,0x00000000,0xFFD4E008,0x00000000,0x000007E9,0x00000042,0x00005A16,0x00005A16,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000058,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000002B4,0x00000000,0x0604605C,0x11801180,0x00007CE1,0x00000000,0x00000000,0x00000003,0x000001E1,0x00000352,0x00000000,0x00000000,0x00000000,0x00000000,0x000816F6,0x000006E1,0x00000000,0x00010000,0x00010000,0x0000F629,0x00000415,0x00000000,0x00000000,0x0738946F,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x078A6D9F,0x08159107,0x0000860D,0x00000000,0x00000000,0xFFFFFFCD,0x00000000,0x00000000,0x80008000,0x00000009,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000024,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE77F,0x0000012A,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000420E,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000058,0x00003FFF,0x00000000,0x0000A4EA
34,0x00800000,0x00000000,0x00000006,0x00001F55,0x00851D54,0x00000000,0x00924EBD,0x00000000,0x00004202,0x00000000,0x00003E1C,0xFFFFFC56,0x00004202,0x00004000,0x00853CA1,0x00924D4D,0xFFFFF042,0x00000000,0xFFD64832,0x00000000,0xFFD4B55E,0x00000000,0x00000812,0x0000006F,0x00016248,0x00016248,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x0000005B,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000003C2,0x00000000,0x0604605C,0x11801180,0x00007DF0,0x00000000,0x00000000,0x00000003,0x00000267,0x00000495,0x00000000,0x00000000,0x00000000,0x00000000,0x00082828,0x000006CD,0x00000000,0x00010000,0x00010000,0x0000F252,0x000007EC,0x00000000,0x00000000,0x07401857,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x072E4AB3,0x0871B449,0xFFFFA5EA,0x00000000,0x00000000,0xFFFFFFB8,0x00000000,0x00000000,0x80008000,0x00000008,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000033,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE0B3,0x00000170,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004202,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000059,0x00003FFF,0x00000000,0x0000AE72
35,0x00800000,0x00000000,0x00000006,0x00001F55,0x00851D54,0x00000000,0x00924EBD,0x00000000,0x00004202,0x00000000,0x00003E1C,0xFFFFFC56,0x00004202,0x00004000,0x00853CA1,0x00924D4D,0xFFFFF042,0x00000000,0xFFD64832,0x00000000,0xFFD4B55E,0x00000000,0x00000812,0x0000006F,0x00016248,0x00016248,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x0000005B,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000003C2,0x00000000,0x0604605C,0x11801180,0x00007DF0,0x00000000,0x00000000,0x00000003,0x00000267,0x00000495,0x00000000,0x00000000,0x00000000,0x00000000,0x00082828,0x000006CD,0x00000000,0x00010000,0x00010000,0x0000F252,0x000007EC,0x00000000,0x00000000,0x07401857,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x072E4AB3,0x0871B449,0xFFFFA5EA,0x00000000,0x00000000,0xFFFFFFB8,0x00000000,0x00000000,0x80008000,0x00000008,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000033,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE0B3,0x00000170,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004202,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000059,0x00003FFF,0x00000000,0x0000AE72
36,0x00800000,0x00000000,0x00000006,0x00001F55,0x00851D54,0x00000000,0x00924EBD,0x00000000,0x00004202,0x00000000,0x00003E1C,0xFFFFFC56,0x00004202,0x00004000,0x00853CA1,0x00924D4D,0xFFFFF042,0x00000000,0xFFD64832,0x00000000,0xFFD4B55E,0x00000000,0x00000812,0x0000006F,0x00016248,0x00016248,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x0000005B,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000003C2,0x00000000,0x0604605C,0x11801180,0x00007DF0,0x00000000,0x00000000,0x00000003,0x00000267,0x00000495,0x00000000,0x00000000,0x00000000,0x00000000,0x00082828,0x000006CD,0x00000000,0x00010000,0x00010000,0x0000F252,0x000007EC,0x00000000,0x00000000,0x07401857,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x072E4AB3,0x0871B449,0xFFFFA5EA,0x00000000,0x00000000,0xFFFFFFB8,0x00000000,0x00000000,0x80008000,0x00000008,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000033,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFE0B3,0x00000170,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00004202,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000059,0x00003FFF,0x00000000,0x0000AE72
37,0x00800000,0x00000000,0x00000008,0x0000260D,0x0084F750,0x00000000,0x0092506E,0x00000000,0x000041E0,0x00000000,0x00003E2A,0xFFFFFC86,0x000041E0,0x00004000,0x00851D54,0x00924EBD,0xFFFFF031,0x00000000,0xFFD64632,0x00000000,0xFFD48AB4,0x00000000,0x0000083A,0x000000AE,0x000287BE,0x000287BE,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x0000005E,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000004CE,0x00000000,0x0604605C,0x11801180,0x00007E78,0x00000000,0x00000000,0x00000003,0x000002EB,0x00000629,0x00000000,0x00000000,0x00000000,0x00000000,0x00083D2E,0x000006B8,0x00000000,0x00010000,0x00010000,0x0000EE82,0x00000BBC,0x00000000,0x00000000,0x07479955,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x06EB0054,0x08B4FEE8,0xFFFE9DB8,0x00000000,0x00000000,0xFFFFFFA2,0x00000000,0x00000000,0x80008000,0x00000007,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000048,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFD9FC,0x000001B1,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x000041E0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000005A,0x00003FFF,0x00000000,0x0000B632
38,0x00800000,0x00000000,0x00000008,0x0000260D,0x0084F750,0x00000000,0x0092506E,0x00000000,0x000041E0,0x00000000,0x00003E2A,0xFFFFFC86,0x000041E0,0x00004000,0x00851D54,0x00924EBD,0xFFFFF031,0x00000000,0xFFD64632,0x00000000,0xFFD48AB4,0x00000000,0x0000083A,0x000000AE,0x000287BE,0x000287BE,0x000000FF,0x00000001,0x00000000,0x000000B8,0x000000FF,0x00000705,0xFFFF0000,0x00000000,0x00000000,0x00000038,0x00000038,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x0000005E,0x0000007F,0x0000007F,0x00000000,0x00000000,0x000004CE,0x00000000,0x0604605C,0x11801180,0x00007E78,0x00000000,0x00000000,0x00000003,0x000002EB,0x00000629,0x00000000,0x00000000,0x00000000,0x00000000,0x00083D2E,0x000006B8,0x00000000,0x00010000,0x00010000,0x0000EE82,0x00000BBC,0x00000000,0x00000000,0x07479955,0x00000001,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x06EB0054,0x08B4FEE8,0xFFFE9DB8,0x00000000,0x00000000,0xFFFFFFA2,0x00000000,0x00000000,0x80008000,0x00000007,0x0000FFFF,0xFFFF0000,0x00000000,0x00000000,0x00000048,0x00000000,0x00000000,0x00000144,0x00000000,0xFFFFD9FC,0x000001B1,0x0003A443,0x0000C8F5,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x000041E0,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x060D6900,0x00000032,0x00000032,0x00000032,0x00000032,0x00000032,0x00000180,0x00000300,0x00000000,0x00000200,0x00000000,0x00000000,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x06078B68,0x0607E6D8,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x0000005A,0x00003FFF,0x00000000,0x0000B632
